,PageTitle,SentenceID,QuestionID,Sentence,Question,Answer,JudgeId,Judgment
4741,Africa,7daafae4-c12a-49dc-aa95-2e6c2cfd69ca,825df4cc-581f-43e2-b0fa-d3c3a0f8159a,"The continent is believed to hold 90% of the world’s cobalt , 90% of its platinum , 50% of its gold , 98% of its chromium , 70% of its tantalite , 64% of its manganese and one-third of its uranium .","The continent is believed to hold _ _ of the world’s cobalt , 90% of its platinum , 50% of its gold , 98% of its chromium , 70% of its tantalite , 64% of its manganese and one-third of its uranium .",90%,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
4742,Africa,7daafae4-c12a-49dc-aa95-2e6c2cfd69ca,825df4cc-581f-43e2-b0fa-d3c3a0f8159a,"The continent is believed to hold 90% of the world’s cobalt , 90% of its platinum , 50% of its gold , 98% of its chromium , 70% of its tantalite , 64% of its manganese and one-third of its uranium .","The continent is believed to hold _ _ of the world’s cobalt , 90% of its platinum , 50% of its gold , 98% of its chromium , 70% of its tantalite , 64% of its manganese and one-third of its uranium .",90%,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
4743,Africa,7daafae4-c12a-49dc-aa95-2e6c2cfd69ca,825df4cc-581f-43e2-b0fa-d3c3a0f8159a,"The continent is believed to hold 90% of the world’s cobalt , 90% of its platinum , 50% of its gold , 98% of its chromium , 70% of its tantalite , 64% of its manganese and one-third of its uranium .","The continent is believed to hold _ _ of the world’s cobalt , 90% of its platinum , 50% of its gold , 98% of its chromium , 70% of its tantalite , 64% of its manganese and one-third of its uranium .",90%,4fd63854-fb31-41f4-961d-d0f8b1eca25b,Good
4744,United States public debt,1af680bf-cd15-4591-a97a-be1d87a94eb9,6a9cd8ec-cd0d-4acb-9c3f-90bd6d93c878,"With Seymour's death, his son Douglas Durst took over responsibility for the clock through the Durst Organization.","With _ _ _ _ _ _ _ _, his son Douglas Durst took over responsibility for the clock through the Durst Organization.",Seymour's death,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Good
4745,United States public debt,1af680bf-cd15-4591-a97a-be1d87a94eb9,6a9cd8ec-cd0d-4acb-9c3f-90bd6d93c878,"With Seymour's death, his son Douglas Durst took over responsibility for the clock through the Durst Organization.","With _ _ _ _ _ _ _ _, his son Douglas Durst took over responsibility for the clock through the Durst Organization.",Seymour's death,8ebf90e2-fe5b-421b-aba8-857fa526f778,Okay
4746,United States public debt,1af680bf-cd15-4591-a97a-be1d87a94eb9,6a9cd8ec-cd0d-4acb-9c3f-90bd6d93c878,"With Seymour's death, his son Douglas Durst took over responsibility for the clock through the Durst Organization.","With _ _ _ _ _ _ _ _, his son Douglas Durst took over responsibility for the clock through the Durst Organization.",Seymour's death,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Okay
4747,United States public debt,1af680bf-cd15-4591-a97a-be1d87a94eb9,6a9cd8ec-cd0d-4acb-9c3f-90bd6d93c878,"With Seymour's death, his son Douglas Durst took over responsibility for the clock through the Durst Organization.","With _ _ _ _ _ _ _ _, his son Douglas Durst took over responsibility for the clock through the Durst Organization.",Seymour's death,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
4748,Steam Engine,4bb819c8-007a-4c7b-893b-411637ff04bc,6468442d-1d3f-4042-94d3-407c92c69fc3,The simplest valve gears give events of fixed length during the engine cycle and often make the engine rotate in only one direction.,The simplest valve gears give events of fixed length during _ _ _ _ _ _ _ _  and often make the engine rotate in only one direction.,the engine cycle,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
4749,Steam Engine,4bb819c8-007a-4c7b-893b-411637ff04bc,6468442d-1d3f-4042-94d3-407c92c69fc3,The simplest valve gears give events of fixed length during the engine cycle and often make the engine rotate in only one direction.,The simplest valve gears give events of fixed length during _ _ _ _ _ _ _ _  and often make the engine rotate in only one direction.,the engine cycle,daea308e-3b0e-4078-a274-5c2b2573ead4,Okay
4750,Steam Engine,4bb819c8-007a-4c7b-893b-411637ff04bc,6468442d-1d3f-4042-94d3-407c92c69fc3,The simplest valve gears give events of fixed length during the engine cycle and often make the engine rotate in only one direction.,The simplest valve gears give events of fixed length during _ _ _ _ _ _ _ _  and often make the engine rotate in only one direction.,the engine cycle,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
4751,Steam Engine,4bb819c8-007a-4c7b-893b-411637ff04bc,6468442d-1d3f-4042-94d3-407c92c69fc3,The simplest valve gears give events of fixed length during the engine cycle and often make the engine rotate in only one direction.,The simplest valve gears give events of fixed length during _ _ _ _ _ _ _ _  and often make the engine rotate in only one direction.,the engine cycle,a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Good
4752,Hmong people,21a00517-cd49-4312-9f86-c56f77082bd4,b7929b96-b94e-4ce1-8413-1d329f4984b8,"According to the 2000 censuses, the number of 'Miao' in China was estimated to be about 9.6 million.","According to the 2000 censuses, the number of 'Miao' in China was estimated to be _ _ _ _ _ _ _ _ _.",about 9.6 million,d56e90c2-c787-45e4-b163-89b004b234b6,Okay
4753,Hmong people,21a00517-cd49-4312-9f86-c56f77082bd4,b7929b96-b94e-4ce1-8413-1d329f4984b8,"According to the 2000 censuses, the number of 'Miao' in China was estimated to be about 9.6 million.","According to the 2000 censuses, the number of 'Miao' in China was estimated to be _ _ _ _ _ _ _ _ _.",about 9.6 million,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
4754,Hmong people,21a00517-cd49-4312-9f86-c56f77082bd4,b7929b96-b94e-4ce1-8413-1d329f4984b8,"According to the 2000 censuses, the number of 'Miao' in China was estimated to be about 9.6 million.","According to the 2000 censuses, the number of 'Miao' in China was estimated to be _ _ _ _ _ _ _ _ _.",about 9.6 million,01bdeb9e-d0cb-4246-bd0d-47699ee4e395,Good
4755,Hmong people,21a00517-cd49-4312-9f86-c56f77082bd4,b7929b96-b94e-4ce1-8413-1d329f4984b8,"According to the 2000 censuses, the number of 'Miao' in China was estimated to be about 9.6 million.","According to the 2000 censuses, the number of 'Miao' in China was estimated to be _ _ _ _ _ _ _ _ _.",about 9.6 million,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Good
4756,Penicillin,c8abd70e-5b7c-4314-8df1-b24e5bbafa6f,7184072d-4897-4186-8a31-c5e4926dcb95,"After World War II, Australia was the first country to make the drug available for civilian use.","After World War II, Australia was _ _ _ _ _ _ _ _ _ to make the drug available for civilian use.",the first country,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
4757,Penicillin,c8abd70e-5b7c-4314-8df1-b24e5bbafa6f,7184072d-4897-4186-8a31-c5e4926dcb95,"After World War II, Australia was the first country to make the drug available for civilian use.","After World War II, Australia was _ _ _ _ _ _ _ _ _ to make the drug available for civilian use.",the first country,e451c53e-929e-4d89-a287-1e3aa3700cd9,Okay
4758,Penicillin,c8abd70e-5b7c-4314-8df1-b24e5bbafa6f,7184072d-4897-4186-8a31-c5e4926dcb95,"After World War II, Australia was the first country to make the drug available for civilian use.","After World War II, Australia was _ _ _ _ _ _ _ _ _ to make the drug available for civilian use.",the first country,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
4759,Penicillin,c8abd70e-5b7c-4314-8df1-b24e5bbafa6f,7184072d-4897-4186-8a31-c5e4926dcb95,"After World War II, Australia was the first country to make the drug available for civilian use.","After World War II, Australia was _ _ _ _ _ _ _ _ _ to make the drug available for civilian use.",the first country,a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Good
4760,Elvis Presley,3acbcc5c-436c-44a5-a71b-145e9f14c96e,757499ff-4d2d-48cf-a916-a32761c71c11,"Nine years earlier, he had said, 'Rock 'n' roll has been around for many years.","Nine years earlier, he had said, 'Rock '_' roll has been around for many years.",n,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Bad
4761,Elvis Presley,3acbcc5c-436c-44a5-a71b-145e9f14c96e,757499ff-4d2d-48cf-a916-a32761c71c11,"Nine years earlier, he had said, 'Rock 'n' roll has been around for many years.","Nine years earlier, he had said, 'Rock '_' roll has been around for many years.",n,bbe344aa-c4da-4dc0-be09-6570704a7050,Bad
4762,Elvis Presley,3acbcc5c-436c-44a5-a71b-145e9f14c96e,757499ff-4d2d-48cf-a916-a32761c71c11,"Nine years earlier, he had said, 'Rock 'n' roll has been around for many years.","Nine years earlier, he had said, 'Rock '_' roll has been around for many years.",n,e2cc0e8f-295a-4d21-b974-d8855b436244,Bad
4763,Elvis Presley,3acbcc5c-436c-44a5-a71b-145e9f14c96e,757499ff-4d2d-48cf-a916-a32761c71c11,"Nine years earlier, he had said, 'Rock 'n' roll has been around for many years.","Nine years earlier, he had said, 'Rock '_' roll has been around for many years.",n,d1fe660b-0157-4595-9b1b-8c05f64f458e,Bad
4764,Byzantine Empire,32c3db18-7b2a-4d06-8cff-638c9879d8b2,7ac492a3-77f8-441a-8e41-615f162570a6,"Since the crusade had to pass through Constantinople, however, the Emperor had some control over it.","Since the crusade had to pass through _ _ _ _ _ _ _ , however, the Emperor had some control over it.",Constantinople,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
4765,Byzantine Empire,32c3db18-7b2a-4d06-8cff-638c9879d8b2,7ac492a3-77f8-441a-8e41-615f162570a6,"Since the crusade had to pass through Constantinople, however, the Emperor had some control over it.","Since the crusade had to pass through _ _ _ _ _ _ _ , however, the Emperor had some control over it.",Constantinople,ac02fc24-420d-46a6-8bbc-357c7531894f,Good
4766,Byzantine Empire,32c3db18-7b2a-4d06-8cff-638c9879d8b2,7ac492a3-77f8-441a-8e41-615f162570a6,"Since the crusade had to pass through Constantinople, however, the Emperor had some control over it.","Since the crusade had to pass through _ _ _ _ _ _ _ , however, the Emperor had some control over it.",Constantinople,7a7d8d1d-3f47-4f1a-bc7b-b195252e024d,Good
4767,Byzantine Empire,32c3db18-7b2a-4d06-8cff-638c9879d8b2,7ac492a3-77f8-441a-8e41-615f162570a6,"Since the crusade had to pass through Constantinople, however, the Emperor had some control over it.","Since the crusade had to pass through _ _ _ _ _ _ _ , however, the Emperor had some control over it.",Constantinople,6723208b-0ad7-4633-8d8b-24ebbae27e02,Good
4768,Middle Ages,e8c70545-aac0-4a57-812c-392db3f426e5,0c71593c-9fe4-4f51-b79a-e0547ccac066,"Humanist historians argued that Renaissance scholarship restored direct links to the classical period, thus bypassing the Medieval period.","Humanist historians argued that _ _ _ _ _ _ _ _ _ _ _ _ restored direct links to the classical period, thus bypassing the Medieval period.",Renaissance scholarship,3363f505-907e-4232-96aa-d83768343344,Good
4769,Middle Ages,e8c70545-aac0-4a57-812c-392db3f426e5,0c71593c-9fe4-4f51-b79a-e0547ccac066,"Humanist historians argued that Renaissance scholarship restored direct links to the classical period, thus bypassing the Medieval period.","Humanist historians argued that _ _ _ _ _ _ _ _ _ _ _ _ restored direct links to the classical period, thus bypassing the Medieval period.",Renaissance scholarship,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
4770,Middle Ages,e8c70545-aac0-4a57-812c-392db3f426e5,0c71593c-9fe4-4f51-b79a-e0547ccac066,"Humanist historians argued that Renaissance scholarship restored direct links to the classical period, thus bypassing the Medieval period.","Humanist historians argued that _ _ _ _ _ _ _ _ _ _ _ _ restored direct links to the classical period, thus bypassing the Medieval period.",Renaissance scholarship,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
4771,Middle Ages,e8c70545-aac0-4a57-812c-392db3f426e5,0c71593c-9fe4-4f51-b79a-e0547ccac066,"Humanist historians argued that Renaissance scholarship restored direct links to the classical period, thus bypassing the Medieval period.","Humanist historians argued that _ _ _ _ _ _ _ _ _ _ _ _ restored direct links to the classical period, thus bypassing the Medieval period.",Renaissance scholarship,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Good
4772,Tropical Cyclone,b4c76860-05a7-4610-baa9-53ec7026d6fe,1805e333-d5d0-4232-b09e-379c14473682,"Such a displacement of the Azores High is consistent with paleoclimatic evidence that shows an abrupt onset of a drier climate in Haiti around 3200 14C years BP, and a change towards more humid conditions in the Great Plains during the late-Holocene as more moisture was pumped up the Mississippi Valley through the Gulf coast.","Such a displacement of the Azores High is consistent with paleoclimatic evidence that shows an abrupt onset of a drier climate in Haiti around _ _ _ _ _ _ _  BP, and a change towards more humid conditions in the Great Plains during the late-Holocene as more moisture was pumped up the Mississippi Valley through the Gulf coast.",3200 14C years,cd1557bd-6857-4e61-bb8e-86ef9480bc2c,Okay
4773,Tropical Cyclone,b4c76860-05a7-4610-baa9-53ec7026d6fe,1805e333-d5d0-4232-b09e-379c14473682,"Such a displacement of the Azores High is consistent with paleoclimatic evidence that shows an abrupt onset of a drier climate in Haiti around 3200 14C years BP, and a change towards more humid conditions in the Great Plains during the late-Holocene as more moisture was pumped up the Mississippi Valley through the Gulf coast.","Such a displacement of the Azores High is consistent with paleoclimatic evidence that shows an abrupt onset of a drier climate in Haiti around _ _ _ _ _ _ _  BP, and a change towards more humid conditions in the Great Plains during the late-Holocene as more moisture was pumped up the Mississippi Valley through the Gulf coast.",3200 14C years,6817a44f-6e61-48f4-8142-684f8a9a2251,Okay
4774,Tropical Cyclone,b4c76860-05a7-4610-baa9-53ec7026d6fe,1805e333-d5d0-4232-b09e-379c14473682,"Such a displacement of the Azores High is consistent with paleoclimatic evidence that shows an abrupt onset of a drier climate in Haiti around 3200 14C years BP, and a change towards more humid conditions in the Great Plains during the late-Holocene as more moisture was pumped up the Mississippi Valley through the Gulf coast.","Such a displacement of the Azores High is consistent with paleoclimatic evidence that shows an abrupt onset of a drier climate in Haiti around _ _ _ _ _ _ _  BP, and a change towards more humid conditions in the Great Plains during the late-Holocene as more moisture was pumped up the Mississippi Valley through the Gulf coast.",3200 14C years,3363f505-907e-4232-96aa-d83768343344,Good
4775,Tropical Cyclone,b4c76860-05a7-4610-baa9-53ec7026d6fe,1805e333-d5d0-4232-b09e-379c14473682,"Such a displacement of the Azores High is consistent with paleoclimatic evidence that shows an abrupt onset of a drier climate in Haiti around 3200 14C years BP, and a change towards more humid conditions in the Great Plains during the late-Holocene as more moisture was pumped up the Mississippi Valley through the Gulf coast.","Such a displacement of the Azores High is consistent with paleoclimatic evidence that shows an abrupt onset of a drier climate in Haiti around _ _ _ _ _ _ _  BP, and a change towards more humid conditions in the Great Plains during the late-Holocene as more moisture was pumped up the Mississippi Valley through the Gulf coast.",3200 14C years,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
4776,Leonardo da Vinci,247fbe62-83f3-4b48-b1d9-4b31ea4a0308,8d6f1501-2360-4049-a68e-278b903c505c,Much of the painted production of Verrocchio's workshop was done by his employees.,_ _  of the painted production of Verrocchio's workshop was done by his employees.,Much,7a7d8d1d-3f47-4f1a-bc7b-b195252e024d,Bad
4777,Leonardo da Vinci,247fbe62-83f3-4b48-b1d9-4b31ea4a0308,8d6f1501-2360-4049-a68e-278b903c505c,Much of the painted production of Verrocchio's workshop was done by his employees.,_ _  of the painted production of Verrocchio's workshop was done by his employees.,Much,d9e8c076-cbd2-482d-8ff7-f1303f754110,Bad
4778,Leonardo da Vinci,247fbe62-83f3-4b48-b1d9-4b31ea4a0308,8d6f1501-2360-4049-a68e-278b903c505c,Much of the painted production of Verrocchio's workshop was done by his employees.,_ _  of the painted production of Verrocchio's workshop was done by his employees.,Much,34af710e-393a-44ee-8b61-6d9a808f8b25,Bad
4779,Leonardo da Vinci,247fbe62-83f3-4b48-b1d9-4b31ea4a0308,8d6f1501-2360-4049-a68e-278b903c505c,Much of the painted production of Verrocchio's workshop was done by his employees.,_ _  of the painted production of Verrocchio's workshop was done by his employees.,Much,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Bad
4780,Globalization,f2d61503-b633-400b-93ab-3e850fb31451,c0625f56-3732-47a5-9c75-249673157a39,"Central aspect of globalisation has been the development of a Global Information System , and greater transborder data flow, using such technologies as the Internet , communication satellites , submarine fiber optic cable , and wireless telephones , which increased the number of standards applied globally (e.g., copyright laws , patents and world trade agreements) but also affects Legal/Ethical norms such as the creation of the international criminal court and international justice movements , crime importation and raising awareness of global crime-fighting efforts and cooperation, the emergence of Global administrative law .","Central aspect of globalisation has been the development of a Global Information System , and greater transborder data flow, using such technologies as the Internet , communication satellites , submarine fiber optic cable , and wireless telephones , which increased the number of _ _ _ _ _ applied globally (e.g., copyright laws , patents and world trade agreements) but also affects Legal/Ethical norms such as the creation of the international criminal court and international justice movements , crime importation and raising awareness of global crime-fighting efforts and cooperation, the emergence of Global administrative law .",standards,6f1fe6bd-61ea-4472-895c-b5806199a980,Bad
